id;date;confirmed;novos_casos;novos_casos_mm7d;deaths;novas_mortes;novas_mortes_mm7d;recovered;tests;vaccines;people_vaccinated;people_fully_vaccinated;pop_pct_vacinada;pop_pct_naovacinada;hosp;icu;vent;school_closing;workplace_closing;cancel_events;gatherings_restrictions;transport_closing;stay_home_restrictions;internal_movement_restrictions;international_movement_restrictions;information_campaigns;testing_policy;contact_tracing;facial_coverings;vaccination_policy;elderly_people_protection;government_response_index;stringency_index;containment_health_index;economic_support_index;administrative_area_level;administrative_area_level_1;administrative_area_level_2;administrative_area_level_3;latitude;longitude;population;iso_alpha_3;iso_alpha_2;iso_numeric;iso_currency;key_local;key_google_mobility;key_apple_mobility;key_jhu_csse;key_nuts;key_gadm
564;59d3b85f;10/09/2021;20981793;16455;153.335.714.285.714;586148;636;469.714.285.714.286;19297240;57198050;209917761;142382292;72173074;0.344551982700017;0.655448017299983;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
565;59d3b85f;11/09/2021;20995555;13762;153.288.571.428.571;586817;669;519.857.142.857.143;19430448;57282520;211223433;142798088;73050585;0.348741192583069;0.651258807416931;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
566;59d3b85f;12/09/2021;21003416;7861;151.994.285.714.286;587116;299;598.714.285.714.286;19430746;57282520;211710814;142983971;73355123;0.350195047405818;0.649804952594182;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
567;59d3b85f;13/09/2021;21012064;8648;155.742.857.142.857;587400;284;575.714.285.714.286;19457113;57282520;213203733;143433748;74381040;0.355092742859882;0.644907257140118;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
568;59d3b85f;14/09/2021;21025635;13571;182.717.142.857.143;588078;678;576;19469445;57282520;215338063;144100429;75814267;0.361934923428624;0.638065076571376;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
569;59d3b85f;15/09/2021;21038911;13276;341.454.285.714.286;588879;801;564.142.857.142.857;19469445;57282520;217240047;144761529;76990802;0.367551664472049;0.632448335527951;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
570;59d3b85f;16/09/2021;21074358;35447;343.331.428.571.429;589542;663;556.857.142.857.143;19476181;57282520;218735998;145238112;77988754;0.372315855896672;0.627684144103328;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
571;59d3b85f;17/09/2021;21109695;35337;344.241.428.571.429;590180;638;554.142.857.142.857;19511081;57282520;221071595;146000277;79542916;0.379735376347429;0.620264623652571;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
572;59d3b85f;18/09/2021;21234573;124878;346.825.714.285.714;590766;586;553.428.571.428.571;19511081;57282520;222156927;146371189;80250454;0.383113140480569;0.616886859519431;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
573;59d3b85f;19/09/2021;21243748;9175;374.407.142.857.143;591014;248;534;19524335;57282520;222581680;146553215;80492254;0.384267486066803;0.615732513933197;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
574;59d3b85f;20/09/2021;21253033;9285;359.364.285.714.286;591279;265;529.142.857.142.857;19524335;57282520;223781527;146923305;81250428;0.387886984869523;0.612113015130477;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
575;59d3b85f;21/09/2021;21268413;15380;335.547.142.857.143;591952;673;535.142.857.142.857;19695242;57303260;225592884;147473077;82467468;0.393697095507532;0.606302904492468;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
576;59d3b85f;22/09/2021;21300996;32583;176.954.285.714.286;592617;665;528.571.428.571.429;19695242;57303260;227304555;147966925;83644344;0.39931546447422;0.60068453552578;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
577;59d3b85f;23/09/2021;21325913;24917;176.498.571.428.571;593246;629;531.142.857.142.857;19933931;57303974;229100357;148510818;84869772;0.405165619160109;0.594834380839891;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
578;59d3b85f;24/09/2021;21344578;18665;176.584.285.714.286;593926;680;521;20110498;57303974;230893002;148994474;86119839;0.411133399656168;0.588866600343832;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
579;59d3b85f;25/09/2021;21358441;13863;178.732.857.142.857;594466;540;541.571.428.571.429;20110498;57303974;231983152;149386359;86796636;0.414364407223276;0.585635592776724;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
580;59d3b85f;26/09/2021;21367297;8856;156.307.142.857.143;594732;266;543.857.142.857.143;20117070;57303974;232495892;149565073;87122476;0.41591995712327;0.58408004287673;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
581;59d3b85f;27/09/2021;21376642;9345;15207;594926;194;540.857.142.857.143;20126015;57303974;233772505;149871708;87828174;0.419288937154347;0.580711062845653;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
582;59d3b85f;28/09/2021;21393526;16884;151.208.571.428.571;595743;817;513.714.285.714.286;20142893;57303974;235617220;150382518;89101310;0.425366848330013;0.574633151669987;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
583;59d3b85f;29/09/2021;21410411;16885;149.098.571.428.571;596424;681;501.428.571.428.571;20144826;57522913;237320144;150881737;90253376;0.430866775137915;0.569133224862085;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
584;59d3b85f;30/09/2021;21432362;21951;149.522.857.142.857;597032;608;495.714.285.714.286;20144826;57522913;239190412;151420924;91430204;0.436484914954114;0.563515085045886;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
585;59d3b85f;01/10/2021;21450424;18062;152.627.142.857.143;597522;490;497.142.857.142.857;20156712;57522913;241200485;151901209;92759486;0.442830865365862;0.557169134634138;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
586;59d3b85f;02/10/2021;21462810;12386;160.142.857.142.857;597976;454;478.142.857.142.857;20229934;57522913;242252204;152166987;93442685;0.446092435879385;0.553907564120615;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
587;59d3b85f;03/10/2021;21471963;9153;162.515.714.285.714;598202;226;462.285.714.285.714;20229934;57522913;242632087;152277364;93674362;0.447198454582371;0.552801545417629;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
588;59d3b85f;04/10/2021;21483481;11518;152.037.142.857.143;598406;204;436.571.428.571.429;20234013;57522913;243733571;152519888;94337578;0.450364626883115;0.549635373116885;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
589;59d3b85f;05/10/2021;21505626;22145;152.712.857.142.857;599090;684;456.571.428.571.429;20286951;57522913;245292452;152926450;95257454;0.454756085942184;0.545243914057816;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
590;59d3b85f;06/10/2021;21524172;18546;156.167.142.857.143;599660;570;451.142.857.142.857;20300073;57522913;247057054;153310124;96345260;0.459949237533496;0.540050762466504;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
591;59d3b85f;07/10/2021;21538788;14616;155.108.571.428.571;600088;428;440.428.571.428.571;20404163;57522913;248820533;153699490;97382944;0.464903108275043;0.535096891724957;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
592;59d3b85f;08/10/2021;21557323;18535;148.644.285.714.286;600718;630;440.857.142.857.143;20413341;57522913;250516351;154010913;98464451;0.470066188638697;0.529933811361303;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
593;59d3b85f;09/10/2021;21572127;14804;127.515.714.285.714;601134;416;368.142.857.142.857;20431714;57522913;251524115;154181567;99070817;0.472960960829526;0.527039039170474;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
594;59d3b85f;10/10/2021;21580539;8412;112.981.428.571.429;601285;151;316.142.857.142.857;20435245;57522913;252149684;154292724;99520881;0.475109552193972;0.524890447806028;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
595;59d3b85f;11/10/2021;21587532;6993;113.861.428.571.429;601492;207;336.714.285.714.286;20435245;57522913;253164892;154580496;100085018;0.477802724468503;0.522197275531497;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
596;59d3b85f;12/10/2021;21594887;7355;107.808.571.428.571;601667;175;319.142.857.142.857;20444836;64511151;253561158;154693150;100324302;0.47894505874996;0.52105494125004;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
597;59d3b85f;13/10/2021;21603259;8372;100.604.285.714.286;601873;206;326.142.857.142.857;20462980;64511151;254426529;154798792;100864092;0.481521999213126;0.518478000786874;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
598;59d3b85f;14/10/2021;21618491;15232;974.228.571.428.571;602445;572;322.857.142.857.143;20512698;64552183;256762148;155526988;102264366;0.488206863197488;0.511793136802512;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
599;59d3b85f;15/10/2021;21632789;14298;100.745.714.285.714;602952;507;322.142.857.142.857;20514830;64552183;258849471;156015804;103527053;0.49423489117617;0.50576510882383;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
600;59d3b85f;16/10/2021;21642550;9761;109.142.857.142.857;603417;465;351.285.714.285.714;20515652;64552183;260157865;156313972;104314315;0.497993255174971;0.502006744825029;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
601;59d3b85f;17/10/2021;21648735;6185;119.622.857.142.857;603545;128;378.857.142.857.143;20515652;64552183;260683274;156420266;104630777;0.499504034798259;0.500495965201742;NA;NA;NA;-2;-2;-1;-2;-1;-2;-2;3;2;3;0;-3;4;0;48.75;54.17;52.14;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
602;59d3b85f;18/10/2021;21658054;9319;122.128.571.428.571;603747;202;363.714.285.714.286;20515652;64552183;261824131;156558619;105223364;0.502333026476959;0.497666973523041;NA;NA;NA;-2;-2;-1;-2;-1;-1;-2;1;2;3;0;-3;4;0;43.54;44.91;46.19;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
603;59d3b85f;19/10/2021;21671287;13233;120.842.857.142.857;604126;379;355.142.857.142.857;20515652;64552183;263569544;156892317;106356335;0.507741794356122;0.492258205643878;NA;NA;NA;-2;-2;-1;-2;-1;-1;-2;1;2;3;0;-3;4;0;43.54;44.91;46.19;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
604;59d3b85f;20/10/2021;21686995;15708;123.905.714.285.714;604525;399;338.714.285.714.286;20515652;64552183;265607325;157322792;107582227;0.5135941641634;0.4864058358366;NA;NA;NA;-2;-2;-1;-2;-1;-1;-2;1;2;3;0;-3;4;0;43.54;44.91;46.19;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
605;59d3b85f;21/10/2021;21703981;16986;12155;604991;466;337.428.571.428.571;20517502;64552183;266620080;157475037;108197260;0.516530312339325;0.483469687660675;NA;NA;NA;-2;-2;-1;-2;-1;-1;-2;1;2;3;0;-3;4;0;43.54;44.91;46.19;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
606;59d3b85f;22/10/2021;21717379;13398;119.418.571.428.571;605438;447;338.142.857.142.857;20575135;64552183;267964026;157679997;108994434;0.520335995914018;0.479664004085982;NA;NA;NA;-2;-2;-1;-2;-1;-1;-2;1;2;3;0;-3;4;0;43.54;44.91;46.19;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
607;59d3b85f;23/10/2021;21729284;11905;119.578.571.428.571;605788;350;341.571.428.571.429;20575135;64552183;268638494;157810514;109422127;0.522377788828878;0.477622211171122;NA;NA;NA;-2;-2;-1;-2;-1;-1;-2;1;2;3;0;-3;4;0;43.54;44.91;46.19;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
608;59d3b85f;24/10/2021;21733820;4536;121.601.428.571.429;605907;119;346.714.285.714.286;20575135;64552183;269442502;157986323;109945760;0.524877596282793;0.475122403717207;NA;NA;NA;-2;-2;-1;-2;-1;-1;-2;1;2;3;0;-3;4;0;43.54;44.91;46.19;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
609;59d3b85f;25/10/2021;21741647;7827;116.887.142.857.143;606114;207;333.428.571.428.571;20575135;64552183;271861944;158281322;111550520;0.532538669992328;0.467461330007672;NA;NA;NA;-2;-2;-1;-2;-1;-1;-2;1;2;3;0;-3;4;0;43.54;44.91;46.19;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
610;59d3b85f;26/10/2021;21754992;13345;115.862.857.142.857;606517;403;327.857.142.857.143;20582469;64552183;273720279;158619663;112584033;0.53747262851121;0.46252737148879;NA;NA;NA;-2;-2;-1;-2;-1;-1;-2;1;2;3;0;-3;4;0;43.54;44.91;46.19;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
611;59d3b85f;27/10/2021;21772116;17124;113.158.571.428.571;606952;435;308.714.285.714.286;20604992;64552183;275436454;158890656;113647161;0.54254796810758;0.45745203189242;NA;NA;NA;-2;-2;-1;-2;-1;-1;-2;1;2;3;0;-3;4;0;43.54;44.91;46.19;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
612;59d3b85f;28/10/2021;21785802;13686;115.435.714.285.714;607325;373;310.714.285.714.286;20604992;64552183;277057532;159171324;114610870;0.547148684528441;0.452851315471559;NA;NA;NA;-2;-2;-1;-2;-1;-1;-2;1;2;3;0;-3;4;0;43.54;44.91;46.19;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
613;59d3b85f;29/10/2021;21798483;12681;110.862.857.142.857;607733;408;295.857.142.857.143;20720214;64750853;278686713;159412919;115562494;0.551691707539834;0.448308292460166;NA;NA;NA;-2;-2;-1;-2;-1;-1;-2;1;2;3;0;-3;4;0;43.54;44.91;46.19;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
614;59d3b85f;30/10/2021;21808495;10012;100.252.857.142.857;607949;216;260;20720360;64750853;279265141;159518249;115897379;0.55329043798502;0.44670956201498;NA;NA;NA;-2;-2;-1;-2;-1;-1;-2;1;2;3;0;-3;4;0;43.54;44.91;46.19;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
615;59d3b85f;31/10/2021;21814625;6130;9909;608082;133;225;20720360;64750853;279666131;159589151;116117550;0.554341527406305;0.445658472593695;NA;NA;NA;-2;-2;-1;-2;-1;-1;-2;1;2;3;0;-3;4;0;43.54;44.91;46.19;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
616;59d3b85f;01/11/2021;21819251;4626;984.628.571.428.571;608185;103;233.714.285.714.286;20723210;64750853;279959241;159631476;116288959;0.555159828575002;0.444840171424998;NA;NA;NA;-2;-2;-1;-2;-1;-1;-2;1;2;3;0;-3;4;0;43.54;44.91;46.19;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
617;59d3b85f;02/11/2021;21825169;5918;989.157.142.857.143;608337;152;230;20740939;64750853;280181200;159667965;116399784;0.555688903635359;0.444311096364641;NA;NA;NA;-2;-2;-1;-2;-1;-1;-2;1;2;3;0;-3;4;0;43.54;44.91;46.19;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
618;59d3b85f;03/11/2021;21841479;16310;100.574.285.714.286;608527;190;242.428.571.428.571;20741445;64750853;281228625;159792323;117020085;0.558650201077405;0.441349798922595;NA;NA;NA;-2;-2;-1;-2;-1;-1;-2;1;2;3;0;-3;4;0;43.54;44.91;46.19;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
619;59d3b85f;04/11/2021;21854726;13247;999.042.857.142.857;608961;434;233.428.571.428.571;20741445;64750853;282661800;160056071;117929773;0.562993022945273;0.437006977054727;NA;NA;NA;-2;-2;-1;-2;-1;-1;-2;1;2;3;0;-3;4;0;43.54;44.91;46.19;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
620;59d3b85f;05/11/2021;21867724;12998;103.125.714.285.714;609343;382;235.857.142.857.143;20743121;64750853;284683953;160333906;119243098;0.569262795141473;0.430737204858527;NA;NA;NA;-2;-1;-1;-2;-1;-1;-2;1;2;3;0;-3;4;0;41.46;41.2;43.81;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
621;59d3b85f;06/11/2021;21878897;11173;111.542.857.142.857;609646;303;243.857.142.857.143;20743121;64750853;285378181;160423951;119655284;0.571230558126616;0.428769441873384;NA;NA;NA;-2;-1;-1;-2;-1;-1;-2;1;2;3;0;-3;4;0;41.46;41.2;43.81;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
622;59d3b85f;07/11/2021;21884558;5661;109.642.857.142.857;609716;70;255.142.857.142.857;20743121;64750853;285943124;160707880;119901571;0.572406324509564;0.427593675490436;NA;NA;NA;-2;-1;-1;-2;-1;-1;-2;1;2;3;0;-3;4;0;41.46;41.2;43.81;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
623;59d3b85f;08/11/2021;21891439;6881;112.915.714.285.714;609836;120;227.428.571.428.571;20747506;64755932;287506925;160947106;120855537;0.576960528155212;0.423039471844788;NA;NA;NA;-2;-1;-1;-2;-1;-1;-2;1;2;3;0;-3;4;0;41.46;41.2;43.81;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
624;59d3b85f;09/11/2021;21903249;11810;115.202.857.142.857;610044;208;261.571.428.571.429;20747506;64755932;288956195;161179478;121738604;0.581176262207318;0.418823737792682;NA;NA;NA;-2;-1;-1;-2;-1;-1;-2;1;2;3;0;-3;4;0;41.46;41.2;43.81;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
